"concept","broader","enLabel","deLabel"
"http://data.europa.eu/8mn/euroscivoc/7a4cfc91-225d-4267-99ae-53df3841536d","http://data.europa.eu/8mn/euroscivoc/ecd015dd-d7df-45fe-99c2-c9a51f95206a","silicene","Silizen"
"http://data.europa.eu/8mn/euroscivoc/7a76dd1e-8d1b-425f-8603-69da0818c305","http://data.europa.eu/8mn/euroscivoc/02fb94bf-d412-425c-8f85-f9b9d5068268","giant planets","Riesenplaneten"
"http://data.europa.eu/8mn/euroscivoc/7a837013-4653-4354-83e8-c2ede00f83d5","http://data.europa.eu/8mn/euroscivoc/9bee140a-a951-4706-a5d2-d2a0822e10a1","logarithmic functions","Logarithmusfunktion"
"http://data.europa.eu/8mn/euroscivoc/7a868b71-b645-4d74-9c49-8e9ced9e8c1b","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","coating and films","Beschichtung"
"http://data.europa.eu/8mn/euroscivoc/7aaec0f1-299a-4440-af7f-400f5bf6f785","http://data.europa.eu/8mn/euroscivoc/1d8b779c-f72c-40fe-a8b9-22608c4e9df4","biomass","Biomasse"
"http://data.europa.eu/8mn/euroscivoc/7aca9814-d7a5-43b2-8521-0fa53e8bd36a","http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e","quantum chemistry","Quantenchemie"
"http://data.europa.eu/8mn/euroscivoc/7b002931-b33d-4f72-87db-4ae7db02e938","http://data.europa.eu/8mn/euroscivoc/f5bf3404-60d3-43a9-a12c-ad98d9168abe","bioleaching","Biolaugung"
"http://data.europa.eu/8mn/euroscivoc/7b38f8b4-3f5a-4a59-84f8-d270c33146c8","http://data.europa.eu/8mn/euroscivoc/f3cb3d46-1a4f-4c29-9e80-46a854f53382","spectroscopy","Spektroskopie"
"http://data.europa.eu/8mn/euroscivoc/7b79e4a2-5d2a-453f-b277-dda80eccf0d0","http://data.europa.eu/8mn/euroscivoc/380ec7da-dd0e-49e8-9914-ca5c72a5c2de","control engineering","Regelungstechnik"
"http://data.europa.eu/8mn/euroscivoc/7c6bb03c-2bb4-49e5-a4a7-4059d062f52c","http://data.europa.eu/8mn/euroscivoc/e2a7fab2-7027-40e8-b189-f401a23818c8","drug safety","Arzneimittelsicherheit"
"http://data.europa.eu/8mn/euroscivoc/7cd69a0c-8019-45e3-ae30-e133db6cb2ff","http://data.europa.eu/8mn/euroscivoc/b3f4a4bc-41a0-4bd8-abff-f182893550c6","biocatalysis","Biokatalyse"
"http://data.europa.eu/8mn/euroscivoc/7d323c4c-2cbf-464f-ab49-3525b0d37d9b","http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1","judaism","Judentum"
"http://data.europa.eu/8mn/euroscivoc/7d36985f-2880-4ae4-91e8-082c08876f9b","http://data.europa.eu/8mn/euroscivoc/4455c187-2f2f-4cd1-a4dd-449f59d73b39","cardiovascular diseases","Herz-Kreislauf-Erkrankungen"
"http://data.europa.eu/8mn/euroscivoc/7d7dcbeb-e9ca-427e-9817-7594e56a81bc","http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7","law enforcement","Strafverfolgungsbehörden"
"http://data.europa.eu/8mn/euroscivoc/7d9dcf33-50b7-44b8-97f1-175f63270ba5","http://data.europa.eu/8mn/euroscivoc/fc6fade5-a32d-484a-b439-6a49971f1596","global development studies","globale Entwicklungsstudien"
"http://data.europa.eu/8mn/euroscivoc/7dc05f81-dc62-4d77-af5d-8283b58fa184","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","energy conversion","Energieumwandlung"
"http://data.europa.eu/8mn/euroscivoc/7dc51b0d-9ef7-4813-97d8-eb1c5c88286c","http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1","eastern religions","östliche Religionen"
"http://data.europa.eu/8mn/euroscivoc/7dc77768-bb18-4565-b7da-9d0de3cbbe63","http://data.europa.eu/8mn/euroscivoc/1198b23a-f82f-4189-8778-d9a742430a0f","mobile phones","Mobiltelefon"
"http://data.europa.eu/8mn/euroscivoc/7dcdb675-5d9d-4e9f-8e43-f712c24eff70","http://data.europa.eu/8mn/euroscivoc/3de50dee-da1c-4791-a386-56bca24a5fed","obsessive-compulsive disorder","Zwangsstörung"
"http://data.europa.eu/8mn/euroscivoc/7de64596-5b0d-4977-8f98-b982ff2ec17d","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","gynaecology","Gynäkologie"
"http://data.europa.eu/8mn/euroscivoc/7e051231-1daa-4eb0-b042-8d49a81f8b7e","http://data.europa.eu/8mn/euroscivoc/b400cbdb-9e22-43cf-8933-0e034a0a5871","aeronautical engineering","Luftfahrttechnik"
"http://data.europa.eu/8mn/euroscivoc/7e2ed2d0-d1fe-4e92-8a75-e2363e589b89","http://data.europa.eu/8mn/euroscivoc/1d61ac8a-6360-432d-9729-f180ba76f24b","molecular neuroscience","molekulare Neurowissenschaften"
"http://data.europa.eu/8mn/euroscivoc/7ea71f6f-fc2d-4dcc-a1a3-5b324895dcc7","http://data.europa.eu/8mn/euroscivoc/07313c54-6fb7-493e-90ce-d40c14615f6c","dramaturgy","Dramaturgie"
"http://data.europa.eu/8mn/euroscivoc/7f1915ca-1b47-4a79-8765-f4f332c70d67","http://data.europa.eu/8mn/euroscivoc/192cfa59-26ab-465e-9338-2b957e3d79ba","contemporary history","Geschichte der Gegenwart"
"http://data.europa.eu/8mn/euroscivoc/7f1fbbec-e51d-4333-abf7-5fedce5a69b0","http://data.europa.eu/8mn/euroscivoc/ace9a277-0a73-4d3c-8728-3b0279a4b069","political violence","politische Gewalt"
"http://data.europa.eu/8mn/euroscivoc/7f6f9d2d-c94a-4d5e-bfd2-76dbd4df61e0","http://data.europa.eu/8mn/euroscivoc/ca0b52b4-4d64-4b75-a231-06ea45752be6","regional human rights","regionale Menschenrechte"
"http://data.europa.eu/8mn/euroscivoc/7f86cf31-2001-4f17-8941-3318bb68bc21","http://data.europa.eu/8mn/euroscivoc/e9c2a3e8-feaf-461a-a6ea-9fce15e57dab","marine energy","Meeresenergie"
"http://data.europa.eu/8mn/euroscivoc/7fc03ed1-b5f8-4d5d-bdcc-fe49b56b378d","http://data.europa.eu/8mn/euroscivoc/a7b788e7-77f8-466a-863a-03e8ab625184","economic impact of epidemics","wirtschaftliche Auswirkungen von Epidemien"
"http://data.europa.eu/8mn/euroscivoc/7fd58960-5853-409b-bb50-fa1654f7bc3c","http://data.europa.eu/8mn/euroscivoc/bf927f14-c975-45e6-bedd-a383152aa7d3","RNA","RNS"
"http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","http://data.europa.eu/8mn/euroscivoc/3d76a7f4-5a16-411e-ae44-7b712d5222ee","biological sciences","Biowissenschaften"
"http://data.europa.eu/8mn/euroscivoc/8053ae82-f945-405e-948b-6c4f09348722","http://data.europa.eu/8mn/euroscivoc/62d2a84e-3f7d-4164-890a-bac80360105b","waste treatment processes","Abfallbehandlungsverfahren"
"http://data.europa.eu/8mn/euroscivoc/80742b2c-612e-4f18-a2e8-83bcdaa32ab2","http://data.europa.eu/8mn/euroscivoc/91dbf78e-ec96-4fc8-9ba3-706d26b85a15","agronomy","Agronomie"
"http://data.europa.eu/8mn/euroscivoc/80ac9c16-fb4f-4fb0-a9b8-af068f3e0e3f","http://data.europa.eu/8mn/euroscivoc/739766f0-539e-4fba-8144-9249bb38719a","nano-processes","Nanoprozesse"
"http://data.europa.eu/8mn/euroscivoc/80f44c1c-1abb-4460-a546-f345aba48b4c","http://data.europa.eu/8mn/euroscivoc/621ef1ce-2ebd-43d9-a6c7-ecd962d27269","glaucoma","Glaukom"
"http://data.europa.eu/8mn/euroscivoc/814febcf-c079-4a9a-a15d-6fa689bc46f7","http://data.europa.eu/8mn/euroscivoc/17849784-ab0a-4622-9678-19c11f64c0d2","modern philosophy","Philosophie der Neuzeit"
"http://data.europa.eu/8mn/euroscivoc/818e3157-3df3-448d-80af-c7822c9a58f6","http://data.europa.eu/8mn/euroscivoc/7f86cf31-2001-4f17-8941-3318bb68bc21","wave power","Wellenenergie"
"http://data.europa.eu/8mn/euroscivoc/8190a2e4-d944-4a7e-bb2f-adb488442622","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","dietetics","Diätetik"
"http://data.europa.eu/8mn/euroscivoc/81b1229d-6702-4bd1-af1a-4b41e7ea26aa","http://data.europa.eu/8mn/euroscivoc/b525048b-4d08-420b-b2ac-5cccaaa26d91","riots","Unruhen"
"http://data.europa.eu/8mn/euroscivoc/81c628f1-5365-4517-ae99-a6bdcc65ba24","http://data.europa.eu/8mn/euroscivoc/0c67e976-ff93-4ca9-8ec7-ac06876e3e41","electron microscopy","electron microscopy"
"http://data.europa.eu/8mn/euroscivoc/81f1f477-aa96-427a-adf9-7742a429899a","http://data.europa.eu/8mn/euroscivoc/36734fd7-bed0-4ac6-9445-a35869e83091","ecosystems","Ökosystem"
"http://data.europa.eu/8mn/euroscivoc/821a60d5-d21e-428d-bb57-3ce5e59cd3cf","http://data.europa.eu/8mn/euroscivoc/f025f4c6-13d7-4aed-a7c5-e9b465f72a50","system software","Systemsoftware"
"http://data.europa.eu/8mn/euroscivoc/8231b087-2b26-40fd-a239-d42c8f62f678","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","skin cancer","Hautkrebs"
"http://data.europa.eu/8mn/euroscivoc/8239a8d6-6ec9-416a-84ee-d1e55a0c194e","http://data.europa.eu/8mn/euroscivoc/96c3e7e8-7584-4f61-a90d-39652b83f41e","game theory","Spieltheorie"
"http://data.europa.eu/8mn/euroscivoc/823fc6a3-11f6-4d98-a220-0ea8db1ea48d","http://data.europa.eu/8mn/euroscivoc/0bccc6b0-7563-4056-aff7-5436488dc37e","ocean engineering","Meerestechnik"
"http://data.europa.eu/8mn/euroscivoc/828fbc8f-af57-4946-a4bd-219cc9ea615d","http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4","space exploration","Weltraumerkundung"
"http://data.europa.eu/8mn/euroscivoc/82f334ac-32da-4b4b-a80c-8e1da60aba9b","http://data.europa.eu/8mn/euroscivoc/59f6b691-53b4-4ee6-9bc2-d428584ec8b2","plate tectonics","Plattentektonik"
"http://data.europa.eu/8mn/euroscivoc/837b7606-3ce0-492b-95e5-926e4881ae40","http://data.europa.eu/8mn/euroscivoc/6a039bcc-11d6-4132-888b-3fd25127bb42","animal feed","Tierfutter"
"http://data.europa.eu/8mn/euroscivoc/838f3474-df6f-4654-958e-38b8d7e4b0c9","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","histology","Histologie"
"http://data.europa.eu/8mn/euroscivoc/839b7158-09d9-4799-aacc-bb07d00c1668","http://data.europa.eu/8mn/euroscivoc/12c980a5-034f-4cd5-8ce7-fcfe109c675c","sociology","Soziologie"
"http://data.europa.eu/8mn/euroscivoc/83e22162-07bd-48eb-a6ae-d003d6910aff","http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc","psychotherapy","Psychotherapie"
"http://data.europa.eu/8mn/euroscivoc/83e5b6ce-71db-4adb-a366-e7b587841d77","http://data.europa.eu/8mn/euroscivoc/0c67e976-ff93-4ca9-8ec7-ac06876e3e41","confocal microscopy","Konfokalmikroskopie"
"http://data.europa.eu/8mn/euroscivoc/843a5e98-b9bc-4997-9f88-0ca20b92dc76","http://data.europa.eu/8mn/euroscivoc/432746d6-998b-431f-b22f-d3abe0e8aada","surgical specialties","chirurgische Fachgebiete"
"http://data.europa.eu/8mn/euroscivoc/8441d6a8-aaf2-419f-b3a2-2b7babbeb83c","http://data.europa.eu/8mn/euroscivoc/8e55d01a-cb14-47ae-ac44-4522adf47258","literary criticism","Literaturkritik"
"http://data.europa.eu/8mn/euroscivoc/84a41eb4-356e-40a4-bc70-216beaf3d33d","http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f","geophysics","Geophysik"
"http://data.europa.eu/8mn/euroscivoc/85646b5c-6f6b-4670-abd1-1304a438556c","http://data.europa.eu/8mn/euroscivoc/bc599515-b5e0-4b5b-9c0a-1f794d197ed3","nuclear decay","Kernzerfall"
"http://data.europa.eu/8mn/euroscivoc/857b60d8-4b5a-41ef-9bd8-9c1e62815ab3","http://data.europa.eu/8mn/euroscivoc/3c7d4f8a-c885-4c6d-a41b-b3ff1cb3669c","biofuels","Biokraftstoff"
"http://data.europa.eu/8mn/euroscivoc/85d38bff-6c87-4717-81d9-f249ee6a7f64","http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc","cognitive psychology","Kognitionspsychologie"
"http://data.europa.eu/8mn/euroscivoc/85df19e8-0cc1-4210-9e6c-858b1d7734fc","http://data.europa.eu/8mn/euroscivoc/821a60d5-d21e-428d-bb57-3ce5e59cd3cf","device drivers","Gerätetreiber"
"http://data.europa.eu/8mn/euroscivoc/8614019b-15ab-41f3-99cb-d1234e9a33bc","http://data.europa.eu/8mn/euroscivoc/e2c0aa46-c26e-468a-8800-45e85e038ec2","internet protocols","Internetprotokoll"
"http://data.europa.eu/8mn/euroscivoc/8614801c-e2ae-4e99-93b0-cfecb09c4f35","http://data.europa.eu/8mn/euroscivoc/12c980a5-034f-4cd5-8ce7-fcfe109c675c","social geography","Soziale Geografie"
"http://data.europa.eu/8mn/euroscivoc/86190b53-4083-46f9-8452-10c00e215585","http://data.europa.eu/8mn/euroscivoc/45e374e6-da15-44da-9995-9ddd9b01fea9","post-transition metals","Nachübergangsmetalle"
"http://data.europa.eu/8mn/euroscivoc/86246709-0490-46c0-99f6-4afe7d8b461d","http://data.europa.eu/8mn/euroscivoc/763cdd4c-3c18-4fa5-91be-fc6c8754d116","entomology","Insektenkunde"
"http://data.europa.eu/8mn/euroscivoc/8641f278-288c-4f41-981a-6b2aa305fef1","http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804","gravitational waves","Gravitationswellen"
"http://data.europa.eu/8mn/euroscivoc/8652ea02-86fe-4fbe-9feb-baba1931157e","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","amines","Amine"
"http://data.europa.eu/8mn/euroscivoc/866c484a-44d8-4fde-b54f-3b1d9f8ca612","http://data.europa.eu/8mn/euroscivoc/7a2dcf7b-2c20-468a-a81c-76d67c14de31","philosophy, ethics and religion","Philosophie, Ethik und Religion"
"http://data.europa.eu/8mn/euroscivoc/87ade355-510a-46da-b08d-461fca2ae7d2","http://data.europa.eu/8mn/euroscivoc/9d9d0dd9-5fe1-4c9b-bef2-e93184ead881","bayesian statistics","Bayes-Statistik"
"http://data.europa.eu/8mn/euroscivoc/87ff3577-527a-4a40-9c76-2f9d3075e2ba","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","satellite radio","Satellitenfunk"
"http://data.europa.eu/8mn/euroscivoc/88588cd0-1a03-43f2-bcc1-53bb24ebf5f7","http://data.europa.eu/8mn/euroscivoc/f688c719-b99d-4140-874b-574380f66398","soft robotics","weiche Robotik"
"http://data.europa.eu/8mn/euroscivoc/89254312-aa1d-4215-9c20-f7ae4f9936f5","http://data.europa.eu/8mn/euroscivoc/a2f16477-c745-46f0-b832-586b1c0e468b","homeostasis","Homöostase"
"http://data.europa.eu/8mn/euroscivoc/8a35026c-af71-4e24-8d3b-688d2365635c","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","biomass energy","Energie aus Biomasse"
"http://data.europa.eu/8mn/euroscivoc/8a64da82-b46e-4940-b896-bfc79ad3f6f8","http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f","palaeontology","Paläontologie"
"http://data.europa.eu/8mn/euroscivoc/8a8f7c98-1ab7-4280-b763-b87de70cea7c","http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3","nanomedicine","Nanomedizin"
"http://data.europa.eu/8mn/euroscivoc/8aa08c31-d3ac-401e-939d-65876f7b9b08","http://data.europa.eu/8mn/euroscivoc/594795fd-81a0-47bb-8676-fb24f97a0213","fluid dynamics","Fluiddynamik"
"http://data.europa.eu/8mn/euroscivoc/8acd4863-b16d-4a45-b4b6-88daf8dbd43d","http://data.europa.eu/8mn/euroscivoc/1f6c74df-a512-462e-99aa-8dcbaa98972a","non-relational databases","nicht relationale Datenbank"
"http://data.europa.eu/8mn/euroscivoc/8b521d68-67a3-484e-b8da-4bdf10504177","http://data.europa.eu/8mn/euroscivoc/aa030197-1dda-4fdc-9e79-520fb5ea6624","petrography","Petrographie"
"http://data.europa.eu/8mn/euroscivoc/8b55ce18-c92c-4191-8411-9a4f88cba105","http://data.europa.eu/8mn/euroscivoc/91dbf78e-ec96-4fc8-9ba3-706d26b85a15","grains and oilseeds","Getreide und Ölsaaten"
"http://data.europa.eu/8mn/euroscivoc/8beec404-182b-4d02-a005-3d30761e3b0c","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","health care sciences","Gesundheitswissenschaften"
"http://data.europa.eu/8mn/euroscivoc/8cf6591b-082a-4b5d-9178-912736414c80","http://data.europa.eu/8mn/euroscivoc/46889256-2431-4fb0-bee0-184f2c8a24c4","network security","Netzwerksicherheit"
"http://data.europa.eu/8mn/euroscivoc/8d3657d8-563a-47fb-a5c2-5592b08365b5","http://data.europa.eu/8mn/euroscivoc/12c980a5-034f-4cd5-8ce7-fcfe109c675c","media and communications","Medien und Kommunikation"
"http://data.europa.eu/8mn/euroscivoc/8d4d41ab-8df4-472d-a11c-d1c4f76cf7c1","http://data.europa.eu/8mn/euroscivoc/6eb34fa9-e534-437c-a6c1-2051b6740bb9","exposomes","Exposome"
"http://data.europa.eu/8mn/euroscivoc/8d83b645-355f-4cf1-abf3-ce4cd3172c34","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","radio frequency","Funkfrequenz"
"http://data.europa.eu/8mn/euroscivoc/8d8401ba-b60d-45b0-b5b8-aa9ac816df6a","http://data.europa.eu/8mn/euroscivoc/b486d48d-b7d5-46d8-9c7a-3e921eebe3d5","land-based treatment","Bodennutzung"
"http://data.europa.eu/8mn/euroscivoc/8d84097d-1017-4b85-a259-5e2d476a3575","http://data.europa.eu/8mn/euroscivoc/a90b6f46-eb48-46d0-81c2-37cf667fd4a5","hydrometeorology","Hydrometeorologie"
"http://data.europa.eu/8mn/euroscivoc/8dd0458f-4867-4138-92b1-9e5fb2c36249","http://data.europa.eu/8mn/euroscivoc/516375dc-b795-4a7f-982f-bbbf8b46c93f","protein folding","Proteinfaltung"
"http://data.europa.eu/8mn/euroscivoc/8de66ca0-d07a-4f3d-b41f-02f6fe6a19fc","http://data.europa.eu/8mn/euroscivoc/8e469a25-b5fd-4bf3-8cc1-d14800e650e0","pollution","Umweltbelastung"
"http://data.europa.eu/8mn/euroscivoc/8de72c5d-c07e-4665-9d31-5aa4e1aa44f8","http://data.europa.eu/8mn/euroscivoc/ea994073-d367-4ed7-9df3-4477a9c6cf6f","tribology","Tribologie"
"http://data.europa.eu/8mn/euroscivoc/8e10be55-2f93-43b7-8e09-9f0dec37591c","http://data.europa.eu/8mn/euroscivoc/f688c719-b99d-4140-874b-574380f66398","swarm robotics","Schwarmrobotik"
"http://data.europa.eu/8mn/euroscivoc/8e2d297f-5880-4d7a-969d-79026aa0779c","http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63","medical genetics","medizinische Genetik"
"http://data.europa.eu/8mn/euroscivoc/8e469a25-b5fd-4bf3-8cc1-d14800e650e0","http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f","environmental sciences","Umweltwissenschaft"
"http://data.europa.eu/8mn/euroscivoc/8e50b858-218b-4bee-afd8-cf24ff4ca366","http://data.europa.eu/8mn/euroscivoc/bce55415-258e-403c-b797-1e0ba2e3f5c4","mycobiomes","Mykobiome"
"http://data.europa.eu/8mn/euroscivoc/8e55d01a-cb14-47ae-ac44-4522adf47258","http://data.europa.eu/8mn/euroscivoc/46bb355e-acf6-4eb1-8c29-18efb51f0ec0","literary theory","Literaturtheorie"
"http://data.europa.eu/8mn/euroscivoc/8e811b59-5880-4418-91f3-e85ebed90a3e","http://data.europa.eu/8mn/euroscivoc/1d567f6c-e6c1-4742-8d45-dad617ef0dfd","home automation","Haushaltsautomatisierung"
"http://data.europa.eu/8mn/euroscivoc/8e821abf-25b0-440a-9e58-744cb280cc84","http://data.europa.eu/8mn/euroscivoc/dc1b3723-476f-453c-a596-c7ccfde9b4b1","volumetric analysis","Titration"
"http://data.europa.eu/8mn/euroscivoc/8e8a7336-2c9b-4375-b8f6-171576f2dc06","http://data.europa.eu/8mn/euroscivoc/46889256-2431-4fb0-bee0-184f2c8a24c4","access control","Zugangskontrolle"
"http://data.europa.eu/8mn/euroscivoc/8f03620d-c94b-44d7-9778-a2f7bd325414","http://data.europa.eu/8mn/euroscivoc/ca74d281-1a02-4330-bb9d-c37be452d597","railroad engineering","Bahntechnik"
"http://data.europa.eu/8mn/euroscivoc/8f2096a9-b9c3-4d09-96eb-65c94dbfa770","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","cervical cancer","Gebärmutterhalskrebs"
"http://data.europa.eu/8mn/euroscivoc/8f5a6a53-4d7c-471d-8af2-3f4b57e4655e","http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8","natural resources management","Bewirtschaftung natürlicher Ressourcen"
"http://data.europa.eu/8mn/euroscivoc/8f88c01b-6255-42c7-af87-1dda2ae9af1a","http://data.europa.eu/8mn/euroscivoc/325a846e-9c47-4aca-9358-5c8facd2e812","information engineering","Informationstechnik"
"http://data.europa.eu/8mn/euroscivoc/90308d03-64b1-42e3-867b-db8a5024bdb7","http://data.europa.eu/8mn/euroscivoc/195984de-c722-4aa8-b43f-0a3365cecae6","wastewater treatment processes","Abwasserbehandlungsverfahren"
"http://data.europa.eu/8mn/euroscivoc/909aa237-d251-4262-81c2-fb5e21365f90","http://data.europa.eu/8mn/euroscivoc/4d3e0b8f-ce04-475e-933f-a82f26f1086f","distillation","Destillation"
"http://data.europa.eu/8mn/euroscivoc/910aa765-51f4-4018-a308-c5bfd844eced","http://data.europa.eu/8mn/euroscivoc/91dbf78e-ec96-4fc8-9ba3-706d26b85a15","industrial crops","Industriepflanzen"
"http://data.europa.eu/8mn/euroscivoc/91280519-d70b-4a3c-a538-c2e315efb0f0","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","aromatic compounds","aromatische Verbindungen"
"http://data.europa.eu/8mn/euroscivoc/9193c76f-0e67-47d6-819b-19c3122a535e","http://data.europa.eu/8mn/euroscivoc/8614801c-e2ae-4e99-93b0-cfecb09c4f35","cultural and economic geography","Kultur- und Wirtschaftsgeografie"
"http://data.europa.eu/8mn/euroscivoc/91ce660c-d914-4d49-9ed2-612de54e6196","http://data.europa.eu/8mn/euroscivoc/9f2d4860-d6ab-446c-bad7-a6e7e4801cf1","nanocrystals","Nanokristall"
"http://data.europa.eu/8mn/euroscivoc/91dbf78e-ec96-4fc8-9ba3-706d26b85a15","http://data.europa.eu/8mn/euroscivoc/4df60e5a-a143-45d2-b1a6-c2dcb31d977a","agriculture","Landwirtschaft"
"http://data.europa.eu/8mn/euroscivoc/91fd36c0-639e-4a44-9dd6-056ebce415db","http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804","gamma-ray astronomy","Gammaastronomie"
"http://data.europa.eu/8mn/euroscivoc/9239f328-78c9-40a5-a0b9-8e66fd9b6245","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","hematology","Hämatologie"
"http://data.europa.eu/8mn/euroscivoc/926e3183-0e06-4847-b02f-cd4f7e2d9ad6","http://data.europa.eu/8mn/euroscivoc/ddec251f-0c47-44a4-b95d-9d4bf11a093e","leptons","Leptonen"
"http://data.europa.eu/8mn/euroscivoc/927ac971-50a5-462b-8857-8b6aa708c917","http://data.europa.eu/8mn/euroscivoc/021bf00b-fbb1-487a-b79c-feacbb17b814","computational neuroscience","computergestützte Neurowissenschaft"
"http://data.europa.eu/8mn/euroscivoc/9285d0c4-93e0-4cd7-bc24-4cb0b0b9a06e","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","speech-language pathology","Logopädie"
"http://data.europa.eu/8mn/euroscivoc/930e5ede-15a3-42f9-82e2-500b248f0443","http://data.europa.eu/8mn/euroscivoc/582a0b32-79e8-4b30-abf9-c7b6a6708683","artificial pancreas","künstliche Bauchspeicheldrüse"
"http://data.europa.eu/8mn/euroscivoc/93205ae1-235c-4259-a94d-ca9453a2ce17","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","botany","Botanik"
"http://data.europa.eu/8mn/euroscivoc/934ce75d-7b9c-43b2-ad73-8b46d1dcbdd3","http://data.europa.eu/8mn/euroscivoc/7a76dd1e-8d1b-425f-8603-69da0818c305","super-Earths","Supererden"
"http://data.europa.eu/8mn/euroscivoc/93ce6799-5e30-4f28-ba78-c64eb2518a5a","http://data.europa.eu/8mn/euroscivoc/9ca92e56-2da1-4d52-a0dc-384fee40d4ba","coronaviruses","Coronavirus"
"http://data.europa.eu/8mn/euroscivoc/944b6ec9-f4b6-4261-b6a5-cbbaf96a19d7","http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835","phonetics","Phonetik"
"http://data.europa.eu/8mn/euroscivoc/946d8857-22c1-4073-af96-a721c13878fd","http://data.europa.eu/8mn/euroscivoc/776bf529-b4bb-458b-ad4f-50b327a822ce","biosensing","Biosensorik"
"http://data.europa.eu/8mn/euroscivoc/950b88c1-e09c-4b5d-92e0-d84433dd6025","http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632","sea vessels","Seeschiffe"
"http://data.europa.eu/8mn/euroscivoc/950e524e-2e57-4026-9624-0f308a042961","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","amorphous solids","amorphe Feststoffe"
"http://data.europa.eu/8mn/euroscivoc/9523c8f0-e142-40fe-9ced-571469d279ae","http://data.europa.eu/8mn/euroscivoc/47eb9d78-a29d-4759-8c86-d7d4a8065997","popular music studies","Popularmusikforschung"
"http://data.europa.eu/8mn/euroscivoc/962806d2-e48f-424a-bc79-0e2496980d89","http://data.europa.eu/8mn/euroscivoc/104cfd93-5bc8-40a5-b878-bb46ad83f856","nongovernmental organizations","Nichtregierungsorganisation"
"http://data.europa.eu/8mn/euroscivoc/963b6046-fbf4-4d13-920c-de3cdf4aec8c","http://data.europa.eu/8mn/euroscivoc/af65e2bf-afc5-45e8-a0fc-364dfb48f0a4","food allergy","Nahrungsmittelallergie"
"http://data.europa.eu/8mn/euroscivoc/969ab3ad-46f6-4637-a09b-92670ed60152","http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8","geotechnics","Geotechnik"
