"kind","code","name","parent"
"field","440406","Rural community development","4404"
"field","440407","Socio-economic development","4404"
"field","440408","Urban community development","4404"
"field","440499","Development studies not elsewhere classified","4404"
"field","440501","Feminist and queer theory","4405"
"field","440502","Feminist methodologies","4405"
"field","440503","Feminist theory","4405"
"field","440504","Gender relations","4405"
"field","440505","Intersectional studies","4405"
"field","440506","Sexualities","4405"
"field","440507","Studies of men and masculinities","4405"
"field","440508","Transgender studies","4405"
"field","440509","Women's studies (incl. girls' studies)","4405"
"field","440599","Gender studies not elsewhere classified","4405"
"field","440601","Cultural geography","4406"
"field","440602","Development geography","4406"
"field","440603","Economic geography","4406"
"field","440604","Environmental geography","4406"
"field","440605","Health geography","4406"
"field","440606","Political geography","4406"
"field","440607","Population geography","4406"
"field","440608","Recreation, leisure and tourism geography","4406"
"field","440609","Rural and regional geography","4406"
"field","440610","Social geography","4406"
"field","440611","Transport geography","4406"
"field","440612","Urban geography","4406"
"field","440699","Human geography not elsewhere classified","4406"
"field","440701","Communications and media policy","4407"
"field","440702","Crime policy","4407"
"field","440703","Economic development policy","4407"
"field","440704","Environment policy","4407"
"field","440705","Gender, policy and administration","4407"
"field","440706","Health policy","4407"
"field","440707","Housing policy","4407"
"field","440708","Public administration","4407"
"field","440709","Public policy","4407"
"field","440710","Research, science and technology policy","4407"
"field","440711","Risk policy","4407"
"field","440712","Social policy","4407"
"field","440713","Tourism policy","4407"
"field","440714","Urban policy","4407"
"field","440799","Policy and administration not elsewhere classified","4407"
"field","440801","Australian government and politics","4408"
"field","440802","Citizenship","4408"
"field","440803","Comparative government and politics","4408"
"field","440804","Defence studies","4408"
"field","440805","Environmental politics","4408"
"field","440806","Gender and politics","4408"
"field","440807","Government and politics of Asia and the Pacific","4408"
"field","440808","International relations","4408"
"field","440809","New Zealand government and politics","4408"
"field","440810","Peace studies","4408"
"field","440811","Political theory and political philosophy","4408"
"field","440899","Political science not elsewhere classified","4408"
"field","440901","Clinical social work practice","4409"
"field","440902","Counselling, wellbeing and community services","4409"
"field","440903","Social program evaluation","4409"
"field","440999","Social work not elsewhere classified","4409"
"field","441001","Applied sociology, program evaluation and social impact assessment","4410"
"field","441002","Environmental sociology","4410"
"field","441003","Rural sociology","4410"
"field","441004","Social change","4410"
"field","441005","Social theory","4410"
"field","441006","Sociological methodology and research methods","4410"
"field","441007","Sociology and social studies of science and technology","4410"
"field","441008","Sociology of culture","4410"
"field","441009","Sociology of family and relationships","4410"
"field","441010","Sociology of gender","4410"
"field","441011","Sociology of health","4410"
"field","441012","Sociology of inequalities","4410"
"field","441013","Sociology of migration, ethnicity and multiculturalism","4410"
"field","441014","Sociology of religion","4410"
"field","441015","Sociology of the life course","4410"
"field","441016","Urban sociology and community studies","4410"
"field","441099","Sociology not elsewhere classified","4410"
"field","449901","Studies of Asian society","4499"
"field","449999","Other human society not elsewhere classified","4499"
"field","450101","Aboriginal and Torres Strait Islander archaeology","4501"
"field","450102","Aboriginal and Torres Strait Islander artefacts","4501"
"field","450103","Aboriginal and Torres Strait Islander cultural history","4501"
"field","450104","Aboriginal and Torres Strait Islander culture","4501"
"field","450105","Aboriginal and Torres Strait Islander curatorial, archives and museum studies","4501"
"field","450106","Aboriginal and Torres Strait Islander ethics","4501"
"field","450107","Aboriginal and Torres Strait Islander history","4501"
"field","450108","Aboriginal and Torres Strait Islander linguistics and languages","4501"
"field","450109","Aboriginal and Torres Strait Islander literature, journalism and professional writing","4501"
"field","450110","Aboriginal and Torres Strait Islander media, film, animation and photography","4501"
"field","450111","Aboriginal and Torres Strait Islander music and performing arts","4501"
"field","450112","Aboriginal and Torres Strait Islander philosophy","4501"
"field","450113","Aboriginal and Torres Strait Islander religion and religious studies","4501"
"field","450114","Aboriginal and Torres Strait Islander repatriation","4501"
"field","450115","Aboriginal and Torres Strait Islander research methods","4501"
"field","450116","Aboriginal and Torres Strait Islander visual arts and crafts","4501"
"field","450117","Aboriginal and Torres Strait Islander ways of knowing, being and doing","4501"
"field","450118","Conservation of Aboriginal and Torres Strait Islander heritage","4501"
"field","450199","Aboriginal and Torres Strait Islander culture, language and history not elsewhere classified","4501"
"field","450201","Aboriginal and Torres Strait Islander curriculum and pedagogy","4502"
"field","450202","Aboriginal and Torres Strait Islander early childhood education","4502"
"field","450203","Aboriginal and Torres Strait Islander educational methods","4502"
"field","450204","Aboriginal and Torres Strait Islander technical, further, continuing and community education","4502"
"field","450205","Aboriginal and Torres Strait Islander higher education","4502"
"field","450206","Aboriginal and Torres Strait Islander language education","4502"
"field","450207","Aboriginal and Torres Strait Islander men’s education","4502"
"field","450208","Aboriginal and Torres Strait Islander primary education","4502"
"field","450209","Aboriginal and Torres Strait Islander secondary education","4502"
"field","450210","Aboriginal and Torres Strait Islander student engagement and teaching","4502"
"field","450211","Aboriginal and Torres Strait Islander women’s education","4502"
"field","450212","Cultural responsiveness and working with Aboriginal and Torres Strait Islander communities education","4502"
"field","450213","Embedding Aboriginal and Torres Strait Islander knowledges, histories, culture, country, perspectives and ethics in education","4502"
"field","450299","Aboriginal and Torres Strait Islander education not elsewhere classified","4502"
"field","450301","Aboriginal and Torres Strait Islander agriculture and forestry","4503"
"field","450302","Aboriginal and Torres Strait Islander earth sciences","4503"
"field","450303","Aboriginal and Torres Strait Islander environmental conservation","4503"
"field","450304","Aboriginal and Torres Strait Islander environmental knowledges","4503"
"field","450305","Aboriginal and Torres Strait Islander fisheries and customary fisheries","4503"
"field","450306","Aboriginal and Torres Strait Islander land and water management","4503"
"field","450307","Aboriginal and Torres Strait Islander marine environment science","4503"
"field","450399","Aboriginal and Torres Strait Islander environmental knowledges and management not elsewhere classified","4503"
"field","450401","Aboriginal and Torres Strait Islander and disability","4504"
"field","450402","Aboriginal and Torres Strait Islander biomedical and clinical sciences","4504"
"field","450403","Aboriginal and Torres Strait Islander child health and wellbeing","4504"
"field","450404","Aboriginal and Torres Strait Islander cultural determinants of health","4504"
"field","450405","Aboriginal and Torres Strait Islander diet and nutrition","4504"
"field","450406","Aboriginal and Torres Strait Islander epidemiology","4504"
"field","450407","Aboriginal and Torres Strait Islander health policy","4504"
"field","450408","Aboriginal and Torres Strait Islander health promotion","4504"
"field","450409","Aboriginal and Torres Strait Islander health services","4504"
"field","450410","Aboriginal and Torres Strait Islander lifecourse","4504"
"field","450411","Aboriginal and Torres Strait Islander medicine and treatments","4504"
"field","450412","Aboriginal and Torres Strait Islander men’s health and wellbeing","4504"
"field","450413","Aboriginal and Torres Strait Islander midwifery and paediatrics","4504"
"field","450414","Aboriginal and Torres Strait Islander mothers and babies health and wellbeing","4504"
"field","450415","Aboriginal and Torres Strait Islander nursing","4504"
"field","450416","Aboriginal and Torres Strait Islander psychology","4504"
"field","450417","Aboriginal and Torres Strait Islander public health and wellbeing","4504"
"field","450418","Aboriginal and Torres Strait Islander remote health","4504"
"field","450419","Aboriginal and Torres Strait Islander social determinants of health","4504"
"field","450420","Aboriginal and Torres Strait Islander social, emotional, cultural and spiritual wellbeing","4504"
"field","450421","Aboriginal and Torres Strait Islander sport and physical activity","4504"
"field","450422","Aboriginal and Torres Strait Islander theory of change models for health","4504"
"field","450423","Aboriginal and Torres Strait Islander youth and family social and emotional wellbeing","4504"
"field","450499","Aboriginal and Torres Strait Islander health and wellbeing not elsewhere classified","4504"
"field","450501","Aboriginal and Torres Strait Islander accounting","4505"
"field","450502","Aboriginal and Torres Strait Islander anthropology","4505"
"field","450503","Aboriginal and Torres Strait Islander architecture","4505"
"field","450504","Aboriginal and Torres Strait Islander commerce","4505"
"field","450505","Aboriginal and Torres Strait Islander community and regional development","4505"
"field","450506","Aboriginal and Torres Strait Islander community governance and decision making","4505"
"field","450507","Aboriginal and Torres Strait Islander community-based research","4505"
"field","450508","Aboriginal and Torres Strait Islander criminology","4505"
"field","450509","Aboriginal and Torres Strait Islander customary law","4505"
"field","450510","Aboriginal and Torres Strait Islander design practice and management","4505"
"field","450511","Aboriginal and Torres Strait Islander economics","4505"
"field","450512","Aboriginal and Torres Strait Islander finance","4505"
"field","450513","Aboriginal and Torres Strait Islander human geography and demography","4505"
"field","450514","Aboriginal and Torres Strait Islander legislation","4505"
"field","450515","Aboriginal and Torres Strait Islander management","4505"
"field","450516","Aboriginal and Torres Strait Islander marketing","4505"
"field","450517","Aboriginal and Torres Strait Islander not-for-profit social enterprises","4505"
"field","450518","Aboriginal and Torres Strait Islander peoples and the law","4505"
"field","450519","Aboriginal and Torres Strait Islander perspectives","4505"
"field","450520","Aboriginal and Torres Strait Islander political participation and representation","4505"
"field","450521","Aboriginal and Torres Strait Islander politics","4505"
"field","450522","Aboriginal and Torres Strait Islander social impact and program evaluation","4505"
"field","450523","Aboriginal and Torres Strait Islander social work and social justice","4505"
"field","450524","Aboriginal and Torres Strait Islander sociological studies","4505"
"field","450525","Aboriginal and Torres Strait Islander sociology","4505"
"field","450526","Aboriginal and Torres Strait Islander tourism","4505"
"field","450527","Aboriginal and Torres Strait Islander urban and regional planning","4505"
"field","450599","Aboriginal and Torres Strait Islander peoples, society and community not elsewhere classified","4505"
"field","450601","Aboriginal and Torres Strait Islander astronomy and cosmology","4506"
"field","450602","Aboriginal and Torres Strait Islander biological sciences","4506"
"field","450603","Aboriginal and Torres Strait Islander computing technology use and design","4506"
"field","450604","Aboriginal and Torres Strait Islander engineering","4506"
"field","450605","Aboriginal and Torres Strait Islander genomics","4506"
"field","450606","Aboriginal and Torres Strait Islander information and knowledge management systems","4506"
"field","450607","Aboriginal and Torres Strait Islander innovation","4506"
"field","450608","Aboriginal and Torres Strait Islander knowledge management methods","4506"
"field","450609","Aboriginal and Torres Strait Islander mathematical, physical and chemical sciences (excl. astronomy and cosmology)","4506"
"field","450699","Aboriginal and Torres Strait Islander sciences not elsewhere classified","4506"
"field","450701","Te whāomoomo i te tuku ihotanga Māori (conservation of Māori heritage)","4507"
"field","450702","Te mana wahine (female status)","4507"
"field","450703","Te mana tāne (male status)","4507"
"field","450704","Te mātai whaipara Māori (Māori archaeology)","4507"
"field","450705","Ngā taonga Māori nō mua (Māori artefacts)","4507"
"field","450706","Te hītori ahurea Māori (Māori cultural history)","4507"
"field","450707","Te ahurea Māori (Māori culture)","4507"
"field","450708","Ngā mātai kaitiaki, pūranga me ngā whare tongarewa o te Māori (Māori curatorial, archives and museum studies)","4507"
"field","450709","Ngā matatika o te Māori (Māori ethics)","4507"
"field","450710","Te hītori Māori (Māori history)","4507"
"field","450711","Te whenua, ahurea me te tuakiri o te Māori (Māori land, culture and identity)","4507"
"field","450712","Te mātai i te reo Māori me te reo Māori (Māori linguistics and languages)","4507"
"field","450713","Te mātākōrero, te kawe kōrero me te tuhituhi ngaio o te Māori (Māori literature, journalism and professional writing)","4507"
"field","450714","Ngā arapāho, ngā kiriata, te hākoritanga me te hopu whakaahua o te Māori (Māori media, film, animation and photography)","4507"
"field","450715","Te puoro me ngā mahi a te rēhia o te Māori (Māori music and performing arts)","4507"
"field","450716","Te rapunga whakaaro o te Māori (Māori philosophy)","4507"
"field","450717","Ngā Kaupapa Māori (Māori projects)","4507"
"field","450718","Te whakapono me te mātai whakapono o te Māori (Māori religion and religious studies)","4507"
"field","450719","Te whakahoki taonga a te Māori ki te kāinga (Māori repatriation)","4507"
"field","450720","Ngā tikanga rangahau o te Māori (Māori research methods)","4507"
"field","450721","Ngā toi ataata ngā mahi ā-rehe o te Māori (Māori visual arts and crafts)","4507"
"field","450799","Te ahurea, reo, me te hītori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori culture, language and history not elsewhere classified)","4507"
"field","450801","Ngā kōhanga reo (Māori curriculum and pedagogy)","4508"
"field","450802","Te Whāriki - te mātauranga kōhungahunga Māori (Māori early childhood education)","4508"
"field","450803","Ngā tikanga mātauranga o te Māori (Māori educational methods)","4508"
"field","450804","Te mātauranga kura tuatoru Māori (Māori higher education)","4508"
"field","450805","Te mātauranga reo Māori (Māori language education)","4508"
"field","450806","Ngā kura kaupapa Māori (Māori primary education)","4508"
"field","450807","Te urupare me te whai wāhi Māori ki te mātauranga (Māori responsiveness and engaged education)","4508"
"field","450808","Te mātauranga kura tuarua Māori (Māori secondary education)","4508"
"field","450809","Te whai wāhi ākonga me ngā mahi whakaako o te Māori (Māori student engagement and teaching)","4508"
"field","450810","Tō te Māori mātauranga hangarau, mātauranga atu anō, mātauranga haere tonu, me te mātauranga hapori (Māori technical, further, continuing and community education)","4508"
"field","450811","Te mātauranga Māori i roto i te mātauranga (Mātauranga Māori in education)","4508"
"field","450899","Te mātauranga Māori kāore anō kia whakarōpūtia i wāhi kē (Māori education not elsewhere classified)","4508"
"field","450901","Te ahuwhenua me ngā mahi ngahere o te Māori (Māori agriculture and forestry)","4509"
"field","450902","Ngā pūtaiao-ā-nuku o te Māori (Māori earth sciences)","4509"
"field","450903","Te whāomoomo taiao o te Māori (Māori environmental conservation)","4509"
"field","450904","Ngā mātauranga taiao o te Māori (Māori environmental knowledges)","4509"
"field","450905","Te ahumoana me te ahumoana tuku iho o te Māori (Māori fisheries and customary fisheries)","4509"
"field","450906","Te whakahaere whenua me te wai o te Māori (Māori land and water management)","4509"
"field","450907","Te pūtaiao taiao moana o te Māori (Māori marine environment science)","4509"
"field","450999","Ngā mātauranga taiao o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori environmental knowledges not elsewhere classified)","4509"
"field","451001","Te whaikaha me te Māori (Māori and disability)","4510"
"field","451002","Ngā pūtaiao koiora-hauora, haumanu hoki o te Māori (Māori biomedical and clinical sciences)","4510"
"field","451003","Ngā tokoingoa ahurea o te hauora o te Māori (Māori cultural determinants of health)","4510"
"field","451004","Te horakai me ngā kai o te Māori (Māori diet and nutrition)","4510"
"field","451005","Te mātai tahumaero o te Māori (Māori epidemiology)","4510"
"field","451006","Ngā kaupapahere hauora o te Māori (Māori health policy)","4510"
"field","451007","Te whakatairanga hauora o te Māori (Māori health promotion)","4510"
"field","451008","Ngā wāhanga ora o te Māori (Māori life course)","4510"
"field","451009","Ngā rongoā me ngā whakamaimoa o te Māori (Māori medicine and treatments)","4510"
"field","451010","Ngā kaiwhakawhānau me te mātai mate tamariki o te Māori (Māori midwifery and paediatrics)","4510"
"field","451011","Te hauora me te oranga ā-whaea, ā-pēpi o te Māori (Māori mothers and babies health and wellbeing)","4510"
"field","451012","Te mahi tapuhi o te Māori (Māori nursing)","4510"
"field","451013","Mātauranga hinengaro kaupapa Māori (Māori psychology)","4510"
"field","451014","Ngā pūnaha mātauranga hinengaro o te Māori (Māori psychology knowledge systems)","4510"
"field","451015","Te hauora me te oranga tūmatanui o te Māori (Māori public health and wellbeing)","4510"
"field","451016","Te hauora mamao o te Māori (Māori remote health)","4510"
"field","451017","Te oranga ā-pāpori, ā-hinengaro, ā-ahurea, ā-wairua o te Māori (Māori social, cultural, emotional and spiritual wellbeing)","4510"
"field","451018","Ngā tokoingoa pāpori o te hauora o te Māori (Māori social determinants of health)","4510"
"field","451019","Ngā hākinakina me te korikori tinana o te Māori (Māori sport and physical activity)","4510"
"field","451020","Te ariā o ngā tauira panoni hauora o te Māori (Māori theory of change models for health)","4510"
"field","451021","Ngā taiohi me ngā whānau Māori (Māori youth and family)","4510"
"field","451099","Te hauora me te oranga o te Māori kāore anō kia whakarōpūhia i wāhi kē (Māori health and wellbeing not elsewhere classified)","4510"
"field","451101","Te mahi kaute o te Māori (Māori accounting)","4511"
"field","451102","Te mātauranga tikanga Māori (Māori anthropology)","4511"
"field","451103","Te hoahoanga whare o te Māori (Māori architecture)","4511"
"field","451104","Ngā mahi tauhokohoko o te Māori (Māori commerce)","4511"
"field","451105","Te whanaketanga ā-hapori, ā-rohe o te Māori (Māori community and regional development)","4511"
"field","451106","Te rangahau kei rō hapori o te Māori (Māori community-based research)","4511"
"field","451107","Te kāwana ā-hapori, whakatau take hoki o te Māori (Māori community governance and decision making)","4511"
"field","451108","Te mātauranga taihara Māori (Māori criminology)","4511"
"field","451109","Ngā tikanga Māori (Māori customary law)","4511"
"field","451110","Te whakaharatau me te whakahaere hoahoa o te Māori (Māori design practice and management)","4511"
"field","451111","Te mātauranga ōhanga o te Māori (Māori economics)","4511"
"field","451112","Te ahumoni Māori (Māori finance)","4511"
"field","451113","Te mātauranga matawhenua ā-iwi me te tatauranga ā-iwi o te Māori (Māori human geography and demography)","4511"
"field","451114","Te ture Whenua (Māori land law)","4511"
"field","451115","Te ture me te tika Māori (Māori law and justice)","4511"
"field","451116","Ngā ture Māori (Māori legislation)","4511"
"field","451117","Te whakahaere o te Māori (Māori management)","4511"
"field","451118","Te whakamākete o te Māori (Māori marketing)","4511"
"field","451119","Ngā hinonga pāpori kaupapa atawhai o te Māori (Māori not-for-profit social enterprises)","4511"
"field","451120","Ngā iwi Māori me te ture (Māori peoples and the law)","4511"
"field","451121","Ngā tirohanga Māori (Māori perspectives)","4511"
"field","451122","Te whai wāhi me te whakakanohi taha tōrāngapū o te Māori (Māori political participation and representation)","4511"
"field","451123","Ngā mahi tōrangapū Māori (Māori politics)","4511"
"field","451124","Ngā ture rawa Māori (Māori resource law)","4511"
"field","451125","Te pāpātanga pāpori me te aromātai hōtaka o te Māori (Māori social impact and program evaluation)","4511"
"field","451126","Ngā mahi tauwhiro me te tika pāpori o te Māori (Māori social work and social justice)","4511"
"field","451127","Ngā mātai tikanga ā-iwi o te Māori (Māori sociological studies)","4511"
"field","451128","Te mātauranga pāpori o te Māori (Māori sociology)","4511"
"field","451129","Te mahi tāpoi Māori (Māori tourism)","4511"
"field","451130","Te Tiriti o Waitangi (The Treaty of Waitangi)","4511"
"field","451131","Te whakamahere ā-tāone, ā-rohe o te Māori (Māori urban and regional planning)","4511"
"field","451199","Ngā tāngata, te porihanga me ngā hapori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori peoples, society and community not elsewhere classified)","4511"
"field","451201","Te mātai arorangi me te mātai tuarangi o te Māori (Māori astronomy and cosmology)","4512"
"field","451202","Ngā pūtaiao koiora o te Māori (Māori biological sciences)","4512"
"field","451203","Te whakamahi me te hoahoa o te hangarau rorohiko o te Māori (Māori computing technology use and design)","4512"
"field","451204","Te mana motuhake o ngā raraunga Māori (Māori data sovereignty)","4512"
"field","451205","Te mātauranga pūkaha o te Māori (Māori engineering)","4512"
"field","451206","Te mātai huingaira o te Māori (Māori genomics)","4512"
"field","451207","Ngā pūnaha whakahaere mōhiohio me te mātauranga o te Māori (Māori information and knowledge management systems)","4512"
"field","451208","Te wairua auaha o te Māori (Māori innovation)","4512"
"field","451209","Ngā tikanga whakahaere mōhiotanga Māori (Māori knowledge management methods)","4512"
"field","451210","Ngā pūtaiao pāngarau, ōkiko, matū hoki - hāunga te mātai arorangi me te mātai tuarangi o te Māori (Māori mathematical, physical and chemical sciences - excl. astronomy and cosmology)","4512"
"field","451211","Te tukatuka reo noa o te Māori (Māori natural language processing)","4512"
"field","451299","Ngā pūtaiao Māori kāore anō kia whakarōpūhia i wāhi kē (Māori sciences not elsewhere classified)","4512"
"field","451301","Archaeology of New Guinea and Pacific Islands (excl. New Zealand)","4513"
"field","451302","Conservation of Pacific Peoples heritage","4513"
"field","451303","Pacific Peoples artefacts","4513"
"field","451304","Pacific Peoples cultural history","4513"
"field","451305","Pacific Peoples culture","4513"
"field","451306","Pacific Peoples curatorial, archives and museum studies","4513"
"field","451307","Pacific Peoples ethics","4513"
"field","451308","Pacific Peoples history","4513"
"field","451309","Pacific Peoples land, culture and identity","4513"
"field","451310","Pacific Peoples linguistics and languages","4513"
"field","451311","Pacific Peoples literature, journalism and professional writing","4513"
"field","451312","Pacific Peoples media, film, animation and photography","4513"
"field","451313","Pacific Peoples music and performing arts","4513"
"field","451314","Pacific Peoples philosophy","4513"
"field","451315","Pacific Peoples religion and religious studies","4513"
"field","451316","Pacific Peoples repatriation","4513"
"field","451317","Pacific Peoples research methods","4513"
"field","451318","Pacific Peoples visual arts and crafts","4513"
"field","451319","Pacific Peoples ways of knowing, being and doing","4513"
"field","451399","Pacific Peoples culture, language and history not elsewhere classified","4513"
"field","451401","Cultural responsiveness and working with Pacific Peoples communities education","4514"
"field","451402","Embedding Pacific Peoples knowledges, histories, culture, country, perspectives and ethics in education","4514"
"field","451403","Pacific Peoples curriculum and pedagogy","4514"
"field","451404","Pacific Peoples early childhood education","4514"
"field","451405","Pacific Peoples educational methods","4514"
"field","451406","Pacific Peoples technical, further, continuing and community education","4514"
"field","451407","Pacific Peoples higher education","4514"
"field","451408","Pacific Peoples language education","4514"
"field","451409","Pacific Peoples men’s education","4514"
"field","451410","Pacific Peoples primary education","4514"
"field","451411","Pacific Peoples secondary education","4514"
"field","451412","Pacific Peoples student engagement and teaching","4514"
"field","451413","Pacific Peoples women’s education","4514"
"field","451499","Pacific Peoples education not elsewhere classified","4514"
"field","451501","Pacific Peoples agriculture and forestry","4515"
"field","451502","Pacific Peoples earth sciences","4515"
"field","451503","Pacific Peoples environmental conservation","4515"
"field","451504","Pacific Peoples environmental knowledges","4515"
"field","451505","Pacific Peoples fisheries and customary fisheries","4515"
"field","451506","Pacific Peoples land and water management","4515"
"field","451507","Pacific Peoples marine environment science","4515"
"field","451599","Pacific Peoples environmental knowledges not elsewhere classified","4515"
"field","451601","Pacific Peoples and disability","4516"
"field","451602","Pacific Peoples biomedical and clinical science","4516"
"field","451603","Pacific Peoples cultural determinants of health","4516"
"field","451604","Pacific Peoples diet and nutrition","4516"
"field","451605","Pacific Peoples epidemiology","4516"
"field","451606","Pacific Peoples health policy","4516"
"field","451607","Pacific Peoples health promotion","4516"
"field","451608","Pacific Peoples life course","4516"
"field","451609","Pacific Peoples medicine and treatments","4516"
"field","451610","Pacific Peoples midwifery and paediatrics","4516"
"field","451611","Pacific Peoples mothers and babies health and wellbeing","4516"
"field","451612","Pacific Peoples nursing","4516"
"field","451613","Pacific Peoples psychology","4516"
"field","451614","Pacific Peoples public health and wellbeing","4516"
"field","451615","Pacific Peoples remote health","4516"
"field","451616","Pacific Peoples social determinants of health","4516"
"field","451617","Pacific Peoples social, cultural, emotional and spiritual wellbeing","4516"
"field","451618","Pacific Peoples sport and physical activity","4516"
"field","451619","Pacific Peoples theory of change models for health","4516"
"field","451620","Pacific Peoples youth and family","4516"
"field","451699","Pacific Peoples health and wellbeing not elsewhere classified","4516"
"field","451701","Pacific Peoples astronomy and cosmology","4517"
"field","451702","Pacific Peoples biological sciences","4517"
"field","451703","Pacific Peoples computing technology use and design","4517"
"field","451704","Pacific Peoples engineering","4517"
"field","451705","Pacific Peoples genomics","4517"
"field","451706","Pacific Peoples information and knowledge management systems","4517"
"field","451707","Pacific Peoples innovation","4517"
"field","451708","Pacific Peoples knowledge management methods","4517"
"field","451709","Pacific Peoples mathematical, physical and chemical sciences (excl. astronomy and cosmology)","4517"
"field","451799","Pacific Peoples sciences not elsewhere classified","4517"
"field","451801","Pacific Peoples and the law","4518"
"field","451802","Pacific Peoples anthropology","4518"
"field","451803","Pacific Peoples architecture","4518"
"field","451804","Pacific Peoples commerce","4518"
"field","451805","Pacific Peoples community and regional development","4518"
"field","451806","Pacific Peoples community governance and decision making","4518"
"field","451807","Pacific Peoples community-based research","4518"
"field","451808","Pacific Peoples criminology","4518"
"field","451809","Pacific Peoples customary law","4518"
"field","451810","Pacific Peoples design practice and management","4518"
"field","451811","Pacific Peoples economics","4518"
"field","451812","Pacific Peoples finance","4518"
"field","451813","Pacific Peoples human geography and demography","4518"
"field","451814","Pacific Peoples legislation","4518"
"field","451815","Pacific Peoples management","4518"
"field","451816","Pacific Peoples marketing","4518"
"field","451817","Pacific Peoples not-for-profit social enterprises","4518"
"field","451818","Pacific Peoples perspectives","4518"
"field","451819","Pacific Peoples political participation and representation","4518"
"field","451820","Pacific Peoples politics","4518"
"field","451821","Pacific Peoples social impact and program evaluation","4518"
"field","451822","Pacific Peoples social work and social justice","4518"
"field","451823","Pacific Peoples sociological studies","4518"
"field","451824","Pacific Peoples sociology","4518"
"field","451825","Pacific Peoples tourism","4518"
"field","451826","Pacific Peoples urban and regional planning","4518"
"field","451899","Pacific Peoples, society and community not elsewhere classified","4518"
"field","451901","Global Indigenous studies culture, language and history","4519"
"field","451902","Global Indigenous studies environmental knowledges and management","4519"
"field","451903","Global Indigenous studies health and wellbeing","4519"
"field","451904","Global Indigenous studies peoples, society and community","4519"
"field","451905","Global Indigenous studies sciences","4519"
"field","451906","Indigenous data and data technologies","4519"
"field","451907","Indigenous methodologies","4519"
"field","451999","Other Indigenous data, methodologies and global Indigenous studies not elsewhere classified","4519"
"field","459999","Other Indigenous studies not elsewhere classified","4599"
"field","460101","Applications in arts and humanities","4601"
"field","460102","Applications in health","4601"
"field","460103","Applications in life sciences","4601"
"field","460104","Applications in physical sciences","4601"
"field","460105","Applications in social sciences and education","4601"
"field","460106","Spatial data and applications","4601"
"field","460199","Applied computing not elsewhere classified","4601"
"field","460201","Artificial life and complex adaptive systems","4602"
"field","460202","Autonomous agents and multiagent systems","4602"
"field","460203","Evolutionary computation","4602"
"field","460204","Fuzzy computation","4602"
"field","460205","Intelligent robotics","4602"
"field","460206","Knowledge representation and reasoning","4602"
"field","460207","Modelling and simulation","4602"
"field","460208","Natural language processing","4602"
"field","460209","Planning and decision making","4602"
"field","460210","Satisfiability and optimisation","4602"
"field","460211","Speech production","4602"
"field","460212","Speech recognition","4602"
"field","460299","Artificial intelligence not elsewhere classified","4602"
"field","460301","Active sensing","4603"
"field","460302","Audio processing","4603"
"field","460303","Computational imaging","4603"
"field","460304","Computer vision","4603"
"field","460305","Image and video coding","4603"
"field","460306","Image processing","4603"
"field","460307","Multimodal analysis and synthesis","4603"
"field","460308","Pattern recognition","4603"
"field","460309","Video processing","4603"
"field","460399","Computer vision and multimedia computation not elsewhere classified","4603"
"field","460401","Cryptography","4604"
"field","460402","Data and information privacy","4604"
"field","460403","Data security and protection","4604"
"field","460404","Digital forensics","4604"
"field","460405","Hardware security","4604"
"field","460406","Software and application security","4604"
"field","460407","System and network security","4604"
"field","460499","Cybersecurity and privacy not elsewhere classified","4604"
"field","460501","Data engineering and data science","4605"
"field","460502","Data mining and knowledge discovery","4605"
"field","460503","Data models, storage and indexing","4605"
"field","460504","Data quality","4605"
"field","460505","Database systems","4605"
"field","460506","Graph, social and multimedia data","4605"
"field","460507","Information extraction and fusion","4605"
"field","460508","Information retrieval and web search","4605"
"field","460509","Query processing and optimisation","4605"
"field","460510","Recommender systems","4605"
"field","460511","Stream and sensor data","4605"
"field","460599","Data management and data science not elsewhere classified","4605"
"field","460601","Cloud computing","4606"
"field","460602","Concurrent/parallel systems and technologies","4606"
"field","460603","Cyberphysical systems and internet of things","4606"
"field","460604","Dependable systems","4606"
"field","460605","Distributed systems and algorithms","4606"
"field","460606","Energy-efficient computing","4606"
"field","460607","High performance computing","4606"
"field","460608","Mobile computing","4606"
"field","460609","Networking and communications","4606"
"field","460610","Operating systems","4606"
"field","460611","Performance evaluation","4606"
"field","460612","Service oriented computing","4606"
"field","460699","Distributed computing and systems software not elsewhere classified","4606"
"field","460701","Computer aided design","4607"
"field","460702","Computer graphics","4607"
"field","460703","Entertainment and gaming","4607"
"field","460704","Interactive narrative","4607"
"field","460705","Procedural content generation","4607"
"field","460706","Serious games","4607"
"field","460707","Sound and music computing","4607"
"field","460708","Virtual and mixed reality","4607"
"field","460799","Graphics, augmented reality and games not elsewhere classified","4607"
"field","460801","Accessible computing","4608"
"field","460802","Affective computing","4608"
"field","460803","Collaborative and social computing","4608"
"field","460804","Computing education","4608"
"field","460805","Fairness, accountability, transparency, trust and ethics of computer systems","4608"
"field","460806","Human-computer interaction","4608"
"field","460807","Information visualisation","4608"
"field","460808","Mixed initiative and human-in-the-loop","4608"
"field","460809","Pervasive computing","4608"
"field","460810","Social robotics","4608"
